CustomerID,Age,Income,Account_Tenure,Transactions_Per_Month,Digital_Usage,Avg_Balance,Credit_Score,Branch_Visits,Complaints_Filed,Products_Held,Churn_Type,Recommended_Action,Action_Success
CUST00282,52,40000,10,12,7,10000,809,2,0,4,Competitor-Driven,Provide loyalty rewards,0
CUST00283,44,40000,14,8,6,300000,657,2,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST00284,54,100000,9,16,2,25000,742,2,1,2,Competitor-Driven,Provide loyalty rewards,0
CUST00285,44,100000,9,10,6,300000,713,5,2,1,Competitor-Driven,Offer better interest rates,1
CUST00286,29,100000,12,8,5,300000,700,5,0,2,Competitor-Driven,Provide loyalty rewards,0
CUST00287,57,25000,7,30,6,25000,769,2,0,1,Competitor-Driven,Offer better interest rates,0
CUST00288,57,250000,12,15,2,50000,674,1,0,3,Competitor-Driven,Offer better interest rates,1
CUST00289,37,40000,7,32,9,25000,696,2,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST00290,27,100000,2,17,5,300000,665,1,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST00291,53,100000,7,38,2,10000,656,4,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST00292,41,100000,6,5,5,10000,662,1,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST00293,30,25000,5,28,3,10000,749,2,0,3,Competitor-Driven,Offer better interest rates,1
CUST00294,32,60000,8,33,4,300000,771,4,0,1,Competitor-Driven,Provide loyalty rewards,1
CUST00295,36,100000,8,32,3,300000,830,2,1,2,Competitor-Driven,Offer better interest rates,1
CUST00296,26,40000,5,29,2,100000,656,4,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST00297,56,60000,4,13,9,300000,849,5,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST00298,49,40000,12,17,8,10000,821,2,0,4,Competitor-Driven,Offer better interest rates,1
CUST00299,52,100000,11,19,9,10000,666,3,1,3,Competitor-Driven,Provide loyalty rewards,0
CUST00300,45,100000,13,23,4,700000,849,4,0,4,Competitor-Driven,Offer better interest rates,1
CUST00301,58,40000,12,35,2,50000,675,1,2,4,Competitor-Driven,Provide loyalty rewards,1
CUST00302,53,250000,11,38,8,25000,771,5,2,2,Competitor-Driven,Provide loyalty rewards,0
CUST00303,38,60000,14,17,8,10000,655,5,0,1,Competitor-Driven,Offer better interest rates,1
CUST00304,37,250000,13,15,8,25000,719,1,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST00305,46,60000,12,15,6,25000,668,2,2,4,Competitor-Driven,Provide loyalty rewards,0
CUST00306,54,100000,11,20,3,700000,657,5,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST00307,50,60000,7,21,4,700000,735,5,0,1,Competitor-Driven,Offer better interest rates,1
CUST00308,57,40000,12,25,9,100000,753,2,0,4,Competitor-Driven,Offer better interest rates,1
CUST00309,47,25000,3,17,6,10000,658,3,2,1,Competitor-Driven,Provide loyalty rewards,1
CUST00310,27,40000,4,24,6,10000,748,1,0,2,Competitor-Driven,Provide loyalty rewards,1
CUST00311,49,60000,11,22,5,100000,650,2,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST00312,31,100000,5,5,2,10000,818,5,0,4,Competitor-Driven,Offer better interest rates,1
CUST00313,41,60000,10,23,6,25000,696,2,1,1,Competitor-Driven,Provide loyalty rewards,0
CUST00314,40,60000,4,33,9,10000,796,4,0,3,Competitor-Driven,Provide loyalty rewards,1
CUST00315,55,60000,3,28,4,100000,838,4,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST00316,23,60000,1,27,6,25000,672,5,0,2,Competitor-Driven,Offer better interest rates,0
CUST00317,26,25000,10,11,8,25000,710,4,0,3,Competitor-Driven,Provide loyalty rewards,0
CUST00318,48,40000,3,9,6,25000,699,5,1,3,Competitor-Driven,Offer better interest rates,1
CUST00319,56,250000,8,26,6,50000,849,1,0,3,Competitor-Driven,Offer better interest rates,0
CUST00320,52,25000,15,13,2,700000,659,1,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST00321,41,60000,1,5,8,50000,685,1,2,4,Competitor-Driven,Provide loyalty rewards,1
CUST00322,52,25000,6,5,8,50000,816,5,1,1,Competitor-Driven,Provide loyalty rewards,0
CUST00323,49,25000,6,10,5,700000,652,1,1,4,Competitor-Driven,Provide loyalty rewards,1
CUST00324,21,40000,10,19,5,100000,777,4,0,3,Competitor-Driven,Offer better interest rates,0
CUST00325,34,100000,14,38,6,10000,708,5,1,1,Competitor-Driven,Offer better interest rates,0
CUST00326,39,40000,5,31,9,300000,662,3,2,4,Competitor-Driven,Offer better interest rates,0
CUST00327,45,25000,4,27,3,300000,764,1,1,3,Competitor-Driven,Provide loyalty rewards,1
CUST00328,23,150000,7,23,4,10000,721,4,0,4,Competitor-Driven,Provide loyalty rewards,1
CUST00329,25,40000,1,10,2,25000,805,5,0,3,Competitor-Driven,Offer better interest rates,1
CUST00330,39,100000,11,6,7,25000,845,1,0,2,Competitor-Driven,Offer better interest rates,1
CUST00331,34,100000,6,33,9,700000,673,2,2,1,Competitor-Driven,Offer better interest rates,1
CUST00332,49,250000,2,10,3,10000,711,1,1,2,Competitor-Driven,Provide loyalty rewards,1
CUST00333,47,60000,7,7,3,50000,684,2,0,2,Competitor-Driven,Provide loyalty rewards,0
CUST00334,59,25000,15,24,4,25000,797,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00335,54,100000,6,19,4,50000,745,1,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00336,24,150000,10,29,3,50000,708,3,1,3,Credit-Seeking,Low-interest personal loan,1
CUST00337,54,40000,13,32,2,10000,717,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00338,29,100000,10,36,9,25000,815,1,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00339,41,150000,12,19,5,25000,722,3,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00340,40,40000,7,27,8,100000,696,1,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00341,31,60000,3,37,4,50000,743,2,1,3,Credit-Seeking,Pre-approved credit line,1
CUST00342,33,100000,3,14,7,100000,769,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00343,29,40000,11,29,8,25000,677,1,1,1,Credit-Seeking,Low-interest personal loan,0
CUST00344,41,40000,10,19,5,25000,712,3,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00345,27,25000,6,28,5,25000,778,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00346,58,25000,13,9,2,10000,670,2,1,1,Credit-Seeking,Pre-approved credit line,1
CUST00347,55,100000,1,8,5,25000,705,2,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00348,44,100000,7,36,8,700000,685,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00349,41,150000,6,39,8,10000,767,5,0,1,Credit-Seeking,Low-interest personal loan,0
CUST00350,23,40000,15,26,2,10000,814,5,1,4,Credit-Seeking,Pre-approved credit line,1
CUST00351,37,100000,5,6,6,100000,667,1,0,2,Credit-Seeking,Pre-approved credit line,0
CUST00352,34,25000,15,38,2,25000,660,3,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00353,29,40000,14,37,4,50000,817,2,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00354,21,60000,15,17,9,50000,713,5,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00355,27,25000,10,7,8,100000,752,5,1,2,Credit-Seeking,Pre-approved credit line,0
CUST00356,23,60000,5,36,3,25000,674,4,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00357,42,100000,3,11,7,50000,796,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00358,50,60000,2,6,9,10000,655,4,0,4,Credit-Seeking,Low-interest personal loan,0
CUST00359,38,40000,13,19,5,700000,772,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00360,24,60000,4,15,3,25000,745,3,0,2,Credit-Seeking,Low-interest personal loan,0
CUST00361,29,25000,12,38,6,10000,697,1,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00362,59,100000,4,21,4,50000,841,4,1,3,Credit-Seeking,Low-interest personal loan,1
CUST00363,48,40000,10,21,9,100000,780,5,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00364,42,100000,12,17,4,25000,657,3,0,1,Credit-Seeking,Pre-approved credit line,0
CUST00365,50,150000,12,15,8,50000,651,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00366,52,40000,14,7,7,100000,710,1,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00367,33,100000,7,26,3,50000,781,4,1,4,Credit-Seeking,Low-interest personal loan,1
CUST00368,28,25000,15,26,7,25000,745,3,1,4,Credit-Seeking,Low-interest personal loan,0
CUST00369,26,40000,14,33,8,700000,795,2,1,1,Credit-Seeking,Low-interest personal loan,0
CUST00370,58,25000,4,16,4,300000,740,5,1,1,Credit-Seeking,Pre-approved credit line,1
CUST00371,35,40000,13,39,5,300000,798,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00372,55,25000,15,18,9,50000,749,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00373,30,40000,4,33,8,100000,843,2,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00374,43,150000,14,38,8,50000,840,3,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00375,40,150000,14,15,9,25000,795,3,0,2,Credit-Seeking,Low-interest personal loan,0
CUST00376,41,60000,7,29,2,10000,799,3,1,3,Credit-Seeking,Low-interest personal loan,1
CUST00377,32,25000,2,21,6,300000,827,4,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00378,35,100000,6,24,7,300000,805,2,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00379,58,60000,6,30,4,50000,817,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00380,50,150000,4,20,7,50000,656,5,2,4,Credit-Seeking,Low-interest personal loan,1
CUST00381,43,40000,15,13,4,25000,686,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00382,35,100000,14,24,5,10000,768,4,1,4,Credit-Seeking,Low-interest personal loan,0
CUST00383,39,60000,2,11,5,10000,669,2,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00384,57,60000,5,12,9,10000,800,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00385,30,40000,1,17,9,700000,675,4,0,4,Credit-Seeking,Low-interest personal loan,0
CUST00386,43,25000,15,15,5,50000,839,5,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00387,44,60000,12,27,2,25000,706,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00388,45,60000,3,16,9,50000,755,5,2,1,Credit-Seeking,Low-interest personal loan,1
CUST00389,47,60000,13,20,2,25000,821,3,0,1,Credit-Seeking,Pre-approved credit line,0
CUST00390,36,40000,4,29,9,10000,790,5,2,1,Credit-Seeking,Low-interest personal loan,1
CUST00391,46,150000,6,8,5,50000,674,5,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00392,48,25000,3,32,4,10000,799,5,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00393,26,40000,3,14,4,300000,725,1,1,1,Credit-Seeking,Pre-approved credit line,1
CUST00394,45,25000,15,25,3,50000,776,4,0,3,Credit-Seeking,Low-interest personal loan,0
CUST00395,40,40000,1,37,2,25000,666,2,0,3,Credit-Seeking,Pre-approved credit line,0
CUST00396,28,40000,10,17,8,10000,805,1,1,3,Credit-Seeking,Low-interest personal loan,0
CUST00397,37,100000,13,36,3,25000,743,2,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00398,37,60000,4,19,2,25000,757,5,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00399,29,100000,1,39,4,25000,658,4,1,2,Credit-Seeking,Pre-approved credit line,1
CUST00400,28,150000,12,5,4,100000,839,3,1,3,Credit-Seeking,Pre-approved credit line,0
CUST00401,52,60000,5,25,9,300000,783,2,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00402,28,100000,3,15,9,10000,764,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00403,37,100000,8,32,3,50000,686,3,0,2,Credit-Seeking,Low-interest personal loan,0
CUST00404,56,250000,4,36,2,100000,837,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00405,48,40000,2,37,8,700000,763,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00406,32,40000,7,18,6,25000,683,3,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00407,46,60000,8,14,4,300000,654,3,1,4,Credit-Seeking,Pre-approved credit line,1
CUST00408,32,150000,12,30,8,25000,744,2,1,3,Credit-Seeking,Low-interest personal loan,1
CUST00409,21,40000,2,34,4,25000,733,1,1,1,Credit-Seeking,Low-interest personal loan,1
CUST00410,58,100000,10,19,7,50000,770,2,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00411,43,100000,2,25,5,300000,753,3,0,2,Credit-Seeking,Pre-approved credit line,0
CUST00412,28,100000,13,9,3,50000,704,5,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00413,29,150000,2,5,9,10000,679,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00414,28,40000,13,32,3,100000,752,2,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00415,45,100000,7,26,9,700000,778,1,0,2,Credit-Seeking,Low-interest personal loan,0
CUST00416,35,100000,6,39,6,100000,839,1,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00417,37,40000,13,10,4,25000,721,5,0,1,Credit-Seeking,Pre-approved credit line,0
CUST00418,51,40000,3,10,6,300000,698,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00419,26,25000,2,22,5,50000,663,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00420,55,25000,3,24,5,50000,771,4,1,1,Credit-Seeking,Pre-approved credit line,1
CUST00421,21,40000,4,17,7,50000,791,5,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00422,36,100000,14,8,6,25000,745,5,1,3,Credit-Seeking,Low-interest personal loan,1
CUST00423,35,100000,9,6,9,10000,757,3,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00424,50,100000,2,9,6,25000,709,2,1,1,Credit-Seeking,Pre-approved credit line,0
CUST00425,26,150000,13,8,6,300000,681,2,1,4,Credit-Seeking,Low-interest personal loan,1
CUST00426,57,150000,6,7,3,10000,794,4,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00427,52,100000,6,39,7,10000,799,3,0,2,Credit-Seeking,Pre-approved credit line,0
CUST00428,32,100000,1,22,2,25000,722,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00429,43,40000,12,38,6,50000,674,2,1,1,Credit-Seeking,Low-interest personal loan,1
CUST00430,45,100000,4,38,3,25000,660,5,1,1,Credit-Seeking,Pre-approved credit line,1
CUST00431,22,150000,10,22,7,25000,665,1,0,3,Credit-Seeking,Pre-approved credit line,0
CUST00432,36,25000,12,16,5,25000,779,2,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00433,27,25000,7,16,6,100000,666,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00434,46,25000,12,33,8,300000,807,2,0,4,Credit-Seeking,Low-interest personal loan,0
CUST00435,49,40000,4,23,6,50000,713,5,1,4,Credit-Seeking,Pre-approved credit line,1
CUST00436,26,40000,2,26,9,50000,846,4,0,3,Credit-Seeking,Pre-approved credit line,0
CUST00437,49,40000,4,13,8,10000,687,4,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00438,24,25000,5,24,8,100000,814,2,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00439,29,25000,7,8,4,10000,808,3,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00440,52,60000,4,14,3,50000,666,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00441,41,100000,10,16,8,25000,741,1,0,1,Credit-Seeking,Low-interest personal loan,0
CUST00442,44,60000,3,30,4,700000,820,3,1,4,Credit-Seeking,Pre-approved credit line,1
CUST00443,22,100000,2,34,5,25000,674,5,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00444,57,100000,13,26,2,100000,756,3,1,2,Credit-Seeking,Low-interest personal loan,1
CUST00445,22,40000,9,16,3,10000,745,1,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00446,21,100000,4,28,7,25000,808,1,2,1,Credit-Seeking,Pre-approved credit line,0
CUST00447,48,25000,7,28,6,10000,727,5,0,2,Credit-Seeking,Low-interest personal loan,0
CUST00448,32,25000,6,26,7,100000,838,4,0,4,Credit-Seeking,Pre-approved credit line,0
CUST00449,40,150000,3,27,9,100000,793,3,2,1,Credit-Seeking,Low-interest personal loan,1
CUST00450,59,25000,6,16,9,300000,736,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00451,54,40000,11,27,9,25000,728,3,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00452,39,25000,14,27,9,300000,684,5,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00453,42,100000,5,31,2,25000,778,4,0,4,Credit-Seeking,Pre-approved credit line,0
CUST00454,44,40000,6,30,9,700000,695,3,1,2,Credit-Seeking,Pre-approved credit line,1
CUST00455,37,60000,4,10,9,25000,828,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00456,32,60000,4,13,8,300000,668,3,0,1,Credit-Seeking,Pre-approved credit line,1
CUST00457,42,40000,15,26,4,10000,849,2,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00458,33,60000,4,23,9,10000,661,3,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00459,39,100000,14,32,2,700000,721,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00460,59,60000,9,16,3,100000,789,3,2,1,Credit-Seeking,Low-interest personal loan,0
CUST00461,36,25000,9,8,4,300000,656,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00462,43,40000,11,30,2,10000,746,4,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00463,23,60000,14,33,6,10000,828,2,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00464,58,60000,9,11,7,10000,818,2,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00465,58,150000,1,5,5,25000,811,4,1,3,Credit-Seeking,Low-interest personal loan,1
CUST00466,21,25000,2,13,6,50000,801,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00467,52,150000,2,32,5,300000,748,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00468,46,60000,9,8,7,10000,715,4,2,4,Credit-Seeking,Low-interest personal loan,1
CUST00469,27,100000,15,30,8,25000,783,4,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00470,51,250000,14,37,3,100000,767,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00471,49,40000,14,19,3,50000,766,4,0,3,Credit-Seeking,Pre-approved credit line,0
CUST00472,58,40000,1,35,3,25000,772,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00473,22,100000,6,29,8,50000,704,3,2,2,Credit-Seeking,Pre-approved credit line,1
CUST00474,48,25000,1,13,3,10000,809,5,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00475,30,60000,10,19,8,25000,760,3,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00476,26,40000,6,17,6,25000,785,2,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00477,28,60000,13,7,9,25000,727,5,0,3,Credit-Seeking,Pre-approved credit line,0
CUST00478,54,25000,8,5,3,300000,759,1,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00479,46,100000,14,27,4,50000,846,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00480,48,25000,12,32,4,25000,809,1,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00481,54,25000,10,12,7,100000,825,5,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00482,38,100000,7,16,8,25000,760,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00483,46,150000,6,28,2,50000,820,3,0,3,Credit-Seeking,Low-interest personal loan,1
CUST00484,53,100000,11,30,4,10000,817,5,0,4,Credit-Seeking,Low-interest personal loan,1
CUST00485,48,100000,12,12,5,100000,734,2,2,1,Credit-Seeking,Pre-approved credit line,1
CUST00486,43,40000,7,27,9,25000,795,1,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00487,38,25000,15,11,3,10000,740,3,0,1,Credit-Seeking,Pre-approved credit line,0
CUST00488,46,60000,13,17,2,10000,750,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00489,26,150000,13,10,6,25000,715,3,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00490,38,100000,4,28,6,25000,650,4,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00491,54,150000,2,33,4,100000,674,3,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00492,36,25000,7,22,3,25000,694,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00493,59,100000,10,34,2,25000,837,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00494,29,40000,10,8,2,10000,748,1,1,3,Credit-Seeking,Pre-approved credit line,1
CUST00495,38,150000,13,17,5,700000,723,5,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00496,29,25000,11,39,6,10000,790,4,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00497,29,100000,2,27,8,700000,734,5,0,3,Credit-Seeking,Pre-approved credit line,0
CUST00498,45,25000,4,21,6,50000,662,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00499,55,40000,6,24,9,50000,708,4,0,3,Credit-Seeking,Low-interest personal loan,0
CUST00500,44,100000,15,29,5,300000,832,1,0,4,Credit-Seeking,Pre-approved credit line,1
CUST00501,45,150000,6,12,3,25000,732,2,0,1,Credit-Seeking,Pre-approved credit line,0
CUST00502,30,100000,9,10,9,10000,783,5,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00503,31,60000,3,38,5,100000,815,5,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00504,59,100000,8,24,9,25000,708,1,2,1,Credit-Seeking,Pre-approved credit line,1
CUST00505,24,60000,3,11,4,700000,848,4,0,3,Credit-Seeking,Pre-approved credit line,1
CUST00506,53,25000,4,21,4,100000,697,3,1,2,Credit-Seeking,Pre-approved credit line,0
CUST00507,51,25000,12,28,5,10000,699,2,0,2,Credit-Seeking,Pre-approved credit line,1
CUST00508,56,40000,15,7,7,300000,754,2,1,4,Credit-Seeking,Pre-approved credit line,1
CUST00509,50,150000,13,5,3,25000,727,1,0,2,Credit-Seeking,Low-interest personal loan,1
CUST00510,51,25000,9,18,9,25000,779,1,0,1,Credit-Seeking,Low-interest personal loan,1
CUST00511,40,40000,5,26,4,300000,699,2,0,3,Credit-Seeking,Pre-approved credit line,1
